"text","word_scores","compound","pos","neu","neg","but_count"
"The Menzi Ngubane Foundation plans to launch more initiatives to address societal illsHvITuCR","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"AtBradley Grobler feels he has broken his duck by finally managing to be the DStv Premiership’s top scorer and now he’s set his sights on breaking the mythical goal barrieraKBrmOhPtP","{0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.318,0.055,0.851,0.094,0
"The United Arab Emirates has ratified the extradition treaty with SA to ensure the Guptas are brought to book for their alleged roles in state captureVPTenCOIk","{0, 1.8, 0, 0, 0, 0.6, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.718,0.233,0.767,0,0
"SA health ministry said it is waiting with bated breath the formal announcement from the FDA over the fate of the vaccineswKrvmMU","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Thembani Hastings Mqhayiclaims the national flag was plagiarised from his original work and that the design was erroneously credited to Frederick BrownellNJPKGuQRmF","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0}",0.586,0.194,0.806,0,0
"President Cyril Ramaphosa gave South Africans hope on Thursday when he announced the lifting of the power generation licence to reduce loadsheddingnaylboVWl","{0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.44,0.121,0.879,0,0
"Eskom loadshedding has cost SAs economy about Rbn over the last two weeks the Western Capes minister of finance and economic opportunities said on ThursdaynszrMUA","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0}",0.382,0.098,0.902,0,0
"Many hospital facilities in Gauteng overwhelmed with the increase in Covid positive patients says Tembisa Hospital acting CEO Dr Ashley MthunzihDGziHoCiK","{0, 0, 0, 0, 0, 0.2, 0, 0, 1.3, 0, 0, 2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.727,0.283,0.717,0,0
"Aubrey Manaka has been handed two life sentences for the rape and murder of yearold Capricorn TVET college student Precious RamabulanadklAetCl","{0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0, -3.7, 0, -3.7, 0, 0, 0, 0, 0, 0, 2.7, 0}",-0.758,0.157,0.543,0.3,0
"EFF leader Julius Malema has lashed out at members of his party who flipflop saying the organisation is not a Holiday InnIOEmgsr","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, -1.258, 0}",0.113,0.108,0.801,0.09,0
"Scammers allegedly used faceexchange technology to superimpose his face on a graphic videotxFjlCSG","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"PODCASTAnother week passes in SA and with it another Covid corruption allegation rears its ugly head this time in relation to the mass sanitising of Gauteng schools in TrsFilrba","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.511,0,0.895,0.105,0
"McLaren will enter a team in Extreme E next year in what organisers hailed as a major step forward for the allelectric offroad series after its debut in BkCAPaSEi","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.226,0.064,0.936,0,0
"Cape Town’s DF Malan High has issued a public apology after pupils were banned from staging gay pride events at the schoolIHyrrFby","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, -2, 0, 0, 0, 1.4, 0, 0, 0, 0}",-0.103,0.141,0.742,0.117,0
"Malema says one president currency and military for the African continent are among the objectives the PanAfrican Parliament seeks to achieveNacARdGW","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Police in rural India have made some citizens who have not been vaccinated against the coronavirus wear signs with a skull and crossbones the universal symbol for danger stoking anger in a country where shots are in short supplyfaoNPpUsh","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, -2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.796,0,0.839,0.161,0
"Teams across the country have been competing for years to be the first to engineer functional human tissue in a labpgEqmZM","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"SPONSOREDThe Huawei Bandwill be available ononline store and across select retailers in SA from Junefor R Preorder today and take advantage of the special discount offeriqqDndxRmJ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1.7, 0, 0}",0.572,0.164,0.836,0,0
"Kaizer Chiefs fans have seen the club move from th in the league to clinching a topspot and a whole lot of changes in its managementzENFVdevLc","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Xolisa Sojada who found his victims through a Facebook page under a false name has pleaded guilty to three murderspTaSHkrO","{0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0}",-0.625,0,0.779,0.221,0
"More thanpeople in Ethiopias Tigray are suffering famine conditions with millions more at risk according to an analysis by United Nations agencies and aid groups that blamed conflict for the worst catastrophic food crisis in a decadezfuFW","{0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, -1.37835, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, -2.1, -1.3, 0, 0, -3.1, -2.2, 0, -3.1, 0, 0, 0}",-0.961,0.052,0.536,0.412,0
"We gonna teach you all a good lesson said an EFF supporter according to the Sanef statementconmoTIT","{0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0}",0.612,0.25,0.75,0,0
"SA Rugby has announced that the Rainbow Cup SA match between the Lions and Stormers that was scheduled for Cape Town Stadium on Saturday has been cancelled in line with Covid protocolsnNtyBFkhe","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0}",-0.25,0,0.939,0.061,0
"After just more than a year Ntando Dumas new crib has been completedAgfMSavECc","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"SA Airways has a new strategic partner that will ownof the airlineqAtdnzuVhv","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"President’s plan for electricity is just the light at the end of the tunnel SA needs but energy minister remains an obstacleynjVrmyryO","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65, 0, 0, 0, 0}",0.392,0.112,0.888,0,1
"SPONSOREDExclusive to the Huawei online store Preorder the Huawei Bandonline – pay R and get an extra R discount off the balance of the purchase priceiqqDndxRmJ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.103,0,0.947,0.053,0
"It was the innocence in their eyes the glowing smiles and knowing their tummies are full when they go to bed at night This was the driving force behind Victor Mpofu’s decision to help SA Harvest feed hungry children around GautengWFxFUvR","{0, 0, 0, 1.6, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0}",0.813,0.181,0.819,0,0
"Coronavirus updatesIeITpeWxZ","{0, 0}",0,0,1,0,0
"SPONSOREDSave on gifting this Father’s Day with promotions on selecteditems See in store for more detailsRRgtixJKG","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"SPONSOREDThe Shariacompliant offering fromincludes estate planning so your family is provided for through a comprehensive plancNZOXJH","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0}",0.25,0.118,0.882,0,0
"My lowest low in the industry was being signed and then sidelined by the label says Gigi LamayneinzXTUAX","{0, -1.6, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.572,0,0.773,0.227,0
"We bring you an ArchitectsInterior Designers Special Section and explorepages of properties in thepage June ‘ issue ofMagazineavailable now at retail outlets and online onand hoiZkjpDg","{0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.402,0.097,0.903,0,0
"The wife of Mexican drug lord Joaquin “El Chapo” Guzman Emma Coronel Aispuro on Thursday pleaded guilty in a US federal court to helping her husband run the Sinaloa cartel charges that could lead to more than a decade in prisonkQkgPjTog","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.402,0.049,0.843,0.109,0
"Justice minister Ronald Lamola on Friday morning said that the extradition treaty with the United Arab Emirates had been finalisedINFbTIXa","{2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0}",0.735,0.256,0.744,0,0
"Even when a child dies it doesn’t matter said LesegomBtqFFHt","{0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0}",0.026,0.109,0.891,0,0
"It was the hardest slap Cyril Ramaphosa had ever given a minister – and it was to his loyal lieutenant Gwede Mantashe Vrye Weekblad reportsdFADMoRAo","{0, 0, 0, 0, 0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0}",0.572,0.17,0.83,0,0
"It sounded like she was at the climax of her speech and Eskom be like not today sweets not today joked one Twitter usernociNxp","{0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, -1.628, 0, 0, -0.962, 0, 0, 0}",0.105,0.169,0.676,0.155,0
"Three family members have been gunned down at a home in the Eastern CapelbgMwFWlR","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"In the video news anchor Kirtley introduced Kamwendo and gave the viewers a brief of the story to follow but like Namibian broadcaster Kaimu Kamwendo put her colleague in her place live on airDzWpYeeM","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.502,0.09,0.91,0,1
"He also needs to realise Eskom is inhibiting SA’s growth instead of powering our recoveryNzRkvapPa","{0, 0, 0, 0, 0, 0, 0, -0.4, 0, 1.6, 0, 0, 0, 0, 0}",0.296,0.153,0.765,0.082,0
"Government is working hard to tackle challenges President Cyril Ramaphosa said on ThursdaySwFtlJaIL","{0, 0, 0, -0.4, 0, 0, 0.3, 0, 0, 0, 0, 0, 0}",-0.026,0.095,0.803,0.102,0
"Unless he appeals judgment means his shares will belong to liquidators of Bosasa Youth Development CentresSxmqzo","{0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.296,0.128,0.872,0,0
"Al Ahly coach Pitso Mosimane has paid tribute to the education he received on the media from former Mamelodi Sundowns and Kaizer Chiefs communications manager Thulani ThuswaxHiSXh","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Firms will be allowed to generate MW of their own electricity and sell their excess power to the national gridUEZDvkec","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"If you like ridiculously fast SUVs then you will be pleased to hear that the BMW X M and X M Competition have both been treated to a refresh gWeEpPm","{0, 0, 1.5, -1.4, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.459,0.155,0.776,0.069,0
"A more than Rm debt to Eskom has been settled by the Msunduzi municipality in KwaZuluNatalgVircd","{0, 0, 0, 0, -1.7637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.414,0,0.844,0.156,0
"Proteas middle order batsman and limited overs captain Temba Bavuma has been ruled out of the first Test against the West Indies due to a left hip injurygRecEkcsFS","{0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.226,0,0.934,0.066,0
"There has been a shift in car hijacking trends in SA crime and violence analyst Dr Chris de Kock said during a webinar on ThursdayQnSCIgNZxH","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, -3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.822,0,0.752,0.248,0
"Wearing a crown of cowry shells and traditional regalia Hillary Mwatsuma intoned a prayer to the ancestors who have been laid to rest in Kaya Kauma one ofsacred forested villages scattered along Kenyas southern coast since the th centuryqPNPGmIz","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Moja will be bringing fresh womencentric content to their newest channelWvrRRzwL","{0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0}",0.318,0.187,0.813,0,0
"EFF leader Julius Malema set a sevenday deadline for schools to close amid a surge in Covid infectionsfAzXeXaO","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Zimbabwe’s high court on Thursday backed chief justice Luke Malaba’s right to resume work despite a previous ruling that the president’s decision to extend Malaba’s tenure breached the constitution because he has turned uXfRMV","{0, 0, 0, 0, 0, 0.1, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.637,0.167,0.833,0,0
"President Muhammadu Buhari told young Nigerians on Thursday that they must behave in order to attract jobs and investmentLqhULojL","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0}",0.361,0.122,0.878,0,0
"Sudan and Egypt agreed on Wednesday to coordinate efforts to push Ethiopia to negotiate seriously on an agreement on filling and operating a giant dam it is building on the Blue Nile a joint statement saidUjFpzEom","{0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.7, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.557,0.132,0.825,0.042,0
"The medieval martial arts enthusiast who slapped Frances President Emmanuel Macron across the face told a court he was a rightwing sympathiser who had acted because the president represented all that was rotten with France BFM TV reportedZkIcOdgdj","{0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0}",-0.202,0.06,0.861,0.079,0
"For Springbok centre Jesse Kriel facing the British and Irish Lions during their three Tests next month will be extra special due to his family’s special connection with the red jerseysiQWwwJb","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0}",0.66,0.157,0.843,0,0
"The lion was captured after a helicopter spotted it in the Buffelsdrift ConservancysuGwTJeW","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Embedded generation is widely regarded as the quickest way to bring additional megawatts onto the gridTUHRZIrvR","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"President Cyril Ramaphosa on Thursday pleaded with South Africans to allow a panel led by justice Dikgang Moseneke to investigate whether it will be suitable to hold free and fair elections during the Covid pandemicevXPuho","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 1.3, 0, 0, 0, 0, 0}",0.872,0.26,0.74,0,0
"The creative talents of four young Durban designers were showcased on Thursday evening when the SA Sports Confederation and Olympic Committee unveiled the apparel local athletes will be sporting at the upcoming Tokyo Olympics in JapanwdYcoEzuEp","{0, 1.9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.71,0.148,0.852,0,0
"The Lesotho government has confirmed several of its SAbased diplomats had been expelled from the country for illicit trade in dutyfree alcoholeqUtWpczq","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.25,0,0.913,0.087,0
"Uganda will begin life after recently internationallyretired goalkeeping giant Denis Onyango of Mamelodi Sundowns when they meet Bafana Bafana at Orlando Stadium on Thursday eveningOkGvBlS","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The government’s decision to forge ahead with the fifth municipal elections later this year during a global pandemic was a reckless one which would culminate in an avalanche of Covid superspreader events says EFF leader Julius MalemaZwbofN","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.402,0,0.93,0.07,0
"Join Ignition TV presenter Ernest Page as he tests the kW Mi xDrive CoupéYTygpZEB","{1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.296,0.145,0.855,0,0
"The new Bafana Bafana era got off to flying start after the largely inexperienced national team came from behind to overcome Ugandain an international friendly in SowetohUdtYGITG","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0}",0.494,0.11,0.89,0,0
"EFF leader Julius Malema on Thursday accused President Cyril Ramaphosas administration of being selective when dealing with individuals implicated in corruptionoddisHxf","{0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.901,0.099,0
"Williams was fired after the death of Enock Mpianzi The year old gradepupil died at the Nyati Bush and Riverbreak lodge near Brits during a school orientation camppDTuIpF","{0, 0, -2.6, 0, 0, -2.9, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.902,0,0.693,0.307,0
"Members of the Durban K unit have entered a block of flats on Anton Lembede street in the CBD where a man is believed to have explosives strapped to himself It is unclear whether any hostages have been taken zHhbGrbI","{0, 0, 0, 0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0}",-0.599,0,0.886,0.114,0
"While ousted eThekwini mayor Zandile Gumede’s court appearances have not drawn attendance from ANC alliance partners party leagues and national executive committee members next Mondays appearance will be different according to her supportersHQqQWzDM","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.402,0.078,0.922,0,0
"The KwaZuluNatal provincial executive council has listed the provinces high crime rate as its number one prioritysTbVvSiew","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, 0, 0.3, 0, 0}",-0.494,0.066,0.758,0.177,0
"Busiswa addressed Eskom saying that Mzansi is tiredQojHBZGZv","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Our first episode features hot new cinema releases and a chance to win a bottle of Ryan Reynoldsowned Aviation Gin and movie ticketsPZrNdCdMv","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.7,0.216,0.784,0,0
"Acting health minister Mmamoloko KubayiNgubane said SA used the lessons learnt in tackling the HIVAids pandemic to move swiftly and decisively in dealing with CovidowuWRCx","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0}",0.296,0.084,0.916,0,0
"The figures from the past seven days according to the NICD mean the third wave of the infections has officially hit the countryxzOIfMzuw","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Damage to public infrastructure whether through vandalism or theft is nothing less than sabotage against the aspirations of South Africans President Cyril Ramaphosa said on ThursdayotSwDUwW","{-2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.570021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.161,0.086,0.806,0.107,0
"Helman Mkhalele will make a small piece of history when he becomes the first member of Bafana Bafana’s celebratedAfrica Cup of Nationswinning squad to take charge of the national team in an official match against Uganda on Thursday nightPNXDsUZh","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The new sites come after weeks of the vaccine rollout being disrupted by a shortage of availability of the jabrBBFsznj","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0}",-0.25,0,0.905,0.095,0
"There wereCovid cases recorded on Wednesday across SA with Gauteng accounting forof them —of the totaleuhlpbVE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"House Of Zwide will make its debut on July AxeAdbm","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Five armed men made off with an undisclosed sum of cash after robbing a satellite post office outside Durban on ThursdayytwGTCLfwd","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"A parent of one of the affected pupils also spoke out this week slamming the school for targeting the pride pupils rather than those who targeted themFEKbuRwSj","{0, 0, 0, 0, 0, 0, -0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0}",0.202,0.083,0.862,0.055,0
"The Bashiri hitmaker has left the TL hot and botheredSmeHYkgk","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Prof Salim Abdool Karim believes that the country may be hit by a mini fourth wave in December Factors involved are possible new immuneescape variants and how fast SA can vaccinate the populationEyqqtjI","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"New Kaizer Chiefs coach Stuart Baxter has issued an apology for his “downright stupid comments” he made regarding rape that led to his sacking last year at his previous club Indian side OdishaHnhEdrzCf","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, -2.4, 0, 0, 0, 0, -3.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.836,0.031,0.763,0.206,0
"Shaleen SurtieRichards funeral will take place on Sunday June HQxqKuG","{0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0}",-0.361,0,0.783,0.217,0
"Bathong JessicaQUfcDCiS","{0, 0}",0,0,1,0,0
"Germanys car authority KBA has started a probe against Porsche suspecting incorrect fuel consumption data for petrolpowered cars news portal Business Insider reported on ThursdayKSImNqnW","{0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, -0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.103,0.05,0.885,0.065,0
"After weeks of cryptic teaser photographs Toyota has finally unwrapped its new Land CruiserReplacing the longserving Land Cruiserthis flagship x debuts with an allnew ladderframe chassis that promises a superior driving experience both pTVYInIJmc","{0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 2.5, 0, 0, 0, 0}",0.67,0.19,0.759,0.051,0
"The EFF leader dismissed calls for his removal from the Judicial Service Commission as a racist attempt to continue the influence of the Indian cabal on the judiciary”WqYIzCILK","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.612,0,0.871,0.129,0
"We strongly deny this allegation former Glencore CEO Clinton Ephron told the state capture inquiry on ThursdayyCvZAXwhaF","{0, 1.1, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.077,0.108,0.769,0.123,0
"Police in China arrested more thanpeople suspected of using cryptocurrencies to launder illegal proceeds from telephone and internet scams in a recent crackdown the ministry of public security saidpgisSBxg","{0, 0, 0, -2.1, 0, 0, -1.17835, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, -2.8, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0}",-0.883,0.061,0.614,0.324,0
"The University of Pretoria’s swimming team as well as the elite athletes who train at its spotless facility are fortunate to have Abel Mokoena who enables their dreams and carries them in his heartJAOkBQi","{0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0}",0.772,0.199,0.801,0,0
"You cannot recover R when the loss is billions said Machwene Semenya chair of parliament’s portfolio committee on human settlements water and sanitationrSeGtjYvn","{0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.318,0,0.905,0.095,0
"The state capture inquiry is hearing Eskomrelated evidence from former Glencore CEO Clinton Ephron on ThursdayKTFpFcc","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
